Date,Close,High,Low,Open,Volume,RollingMean,UpperBand,LowerBand
2016-11-10,465.5279833984375,469.20000000000005,462.40000000000003,462.40000000000003,10189855,471.9166008300782,491.2224339051484,452.610767755008
2016-11-11,462.40000000000003,468.0439916992188,461.04,464.1,22556502,471.2706008300782,490.9578042688122,451.5833973913442
2016-11-14,461.7879833984375,464.71201660156254,458.0479833984375,464.71201660156254,16630417,470.2438004150391,489.6436897429022,450.843911087176
2016-11-15,458.52399169921875,463.4879833984375,457.98,461.51600830078127,8388835,469.11839916992193,488.4946046089941,449.74219373084975
2016-11-16,457.98,460.83600830078126,454.44399169921877,459.20399169921876,9716390,467.9725987548828,487.12529288549376,448.8199046242719
2016-11-17,458.7279833984375,459.95201660156255,454.3760083007813,454.3760083007813,6327430,466.87099792480467,485.45280472549825,448.2891911241111
2016-11-18,462.5360083007813,464.44000000000005,457.8439916992188,460.36,9813208,465.4701975097657,480.4005867761185,450.5398082434129
2016-11-21,460.2239916992188,465.32399169921877,459.00000000000006,462.6720166015625,6200447,464.27339709472665,476.4857361605352,452.06105802891807
2016-11-22,464.3039916992188,465.8,459.68,462.06000000000006,8132228,463.2567962646484,470.839550615957,455.6740419133398
2016-11-23,466.75201660156256,467.84000000000003,462.5360083007813,463.76000000000005,11214662,462.9847962646485,469.53846136390484,456.4311311653921
2016-11-24,470.01600830078127,470.56000000000006,465.6639916992188,468.52000000000004,10693426,463.0085966796875,469.66514734481547,456.35204601455956
2016-11-25,469.7439916992188,472.39600830078126,467.50000000000006,470.56000000000006,7379878,463.09699584960947,470.0707058293701,456.1232858698488
2016-11-28,460.83600830078126,470.6960083007813,459.68,468.86,8154931,462.7671954345704,469.49732079806233,456.03707007107846
2016-11-29,455.7360083007813,460.9039916992188,450.56798339843755,459.00000000000006,12429280,462.3625966796875,469.763700559608,454.961492799767
2016-11-30,463.08000000000004,465.5960083007813,456.07600830078127,458.0479833984375,7812801,462.5869958496094,469.7758454346959,455.39814626452295
2016-12-01,462.6039916992188,463.69201660156256,457.98,462.4679833984375,5482218,462.5801954345704,469.76869291130305,455.3916979578377
2016-12-02,455.8039916992188,464.1,454.92,463.76000000000005,7045201,462.26399584960944,470.06637947539286,454.461612223826
2016-12-05,452.13201660156255,458.8639916992188,448.6639916992188,456.4839916992188,6584445,461.6995966796876,470.6921829019798,452.7070104573954
2016-12-06,444.3120166015625,451.38399169921877,442.4760083007813,450.02399169921875,10073884,460.7747983398438,472.63460009156233,448.9149965881253
2016-12-07,455.0560083007813,455.7360083007813,442.68,444.04,9566210,460.404199584961,472.5020600193618,448.30633915056023
2016-12-08,453.08399169921876,457.5039916992188,449.0039916992188,456.4160083007813,6727343,459.78200000000004,472.0491252166222,447.5148747833779
2016-12-09,454.7839916992188,455.6,450.84000000000003,452.6760083007813,7737562,459.401199584961,471.79828921781785,447.0041099521041
2016-12-12,456.07600830078127,456.62,450.9079833984375,454.71600830078125,8105359,459.11560083007817,471.54431144713834,446.686890213018
2016-12-13,450.9079833984375,457.98,449.48,456.14399169921876,6960264,458.7348004150391,471.69515152733175,445.77444930274646
2016-12-14,452.6760083007813,454.24,448.32399169921877,450.02399169921875,5951893,458.46960083007815,471.70904310924436,445.23015855091194
2016-12-15,450.2960083007813,453.3560083007813,449.14000000000004,450.84000000000003,5997051,458.04800207519537,471.78063240117064,444.3153717492201
2016-12-16,444.72,452.20000000000005,443.36,451.3160083007813,6689769,457.15720166015626,471.93558079126916,442.37882252904336
2016-12-19,453.4920166015625,454.1039916992188,446.3520166015625,446.9639916992188,8171437,456.8206029052735,471.6115299408309,442.02967586971613
2016-12-20,455.6679833984375,459.06798339843755,453.01600830078127,455.19201660156256,8284135,456.3888024902344,470.75809082283536,442.01951415763347
2016-12-21,459.74798339843755,464.1679833984375,457.1639916992188,458.25201660156256,10618786,456.0386008300781,469.66673110097105,442.41047055918517
2016-12-22,453.4239916992188,460.2239916992188,452.26798339843754,459.5439916992188,6949605,455.209,467.1729959905307,443.2450040094693
2016-12-23,451.24798339843755,455.7360083007813,450.56798339843755,455.7360083007813,4584293,454.2841995849609,464.20196942086324,444.36642974905857
2016-12-26,448.5960083007813,453.6960083007813,446.21600830078125,453.4239916992188,6638422,453.672199584961,463.39638208987225,443.94801708004974
2016-12-27,447.1,451.86,443.9039916992188,448.5960083007813,14412671,453.2403991699219,463.33848825019544,443.14231008964833
2016-12-28,449.07201660156255,451.7920166015625,445.4679833984375,449.27600830078126,8253942,452.5400000000001,461.6603722614908,443.41962773850935
2016-12-29,451.86,453.56000000000006,447.57600830078127,449.07201660156255,13712537,452.002800415039,459.79642070197167,444.20918012810637
2016-12-30,455.1239916992188,457.70798339843753,452.0639916992188,454.24,12555527,451.9688004150391,459.6982671555987,444.23933367447944
2017-01-02,451.7239916992188,456.4839916992188,451.0439916992188,454.24,8346130,451.94839916992186,459.6782059219352,444.2185924179085
2017-01-03,455.0560083007813,455.8720166015625,447.78000000000003,451.52000000000004,13103664,452.4855987548829,459.4347874528487,445.53641005691713
2017-01-04,459.34000000000003,459.88399169921877,452.94798339843754,456.96000000000004,7124807,452.6997983398438,460.2229764737131,445.17662020597453
2017-01-05,460.97201660156253,463.42,459.13600830078127,459.4079833984375,12302874,453.0941995849609,461.47980677134103,444.7085923985808
2017-01-06,461.38000000000005,463.76000000000005,455.94000000000005,460.9039916992188,12497542,453.4240000000001,462.5734740982436,444.2745259017566
2017-01-09,470.56000000000006,474.4360083007813,464.44000000000005,464.8479833984375,21040139,454.148199584961,466.0580027960177,442.23839637390427
2017-01-10,468.92798339843756,478.38000000000005,464.9160083007813,471.7839916992188,14091519,455.049199584961,468.5474505292532,441.5509486406688
2017-01-11,479.1960083007813,482.8,463.82798339843754,470.56000000000006,17134291,456.37519958496097,473.590456052615,439.1599431173069
2017-01-12,491.5039916992188,497.3520166015625,447.57600830078127,480.08000000000004,64518967,458.4355987548828,481.46831958221895,435.4028779275466
2017-01-13,514.8960083007813,523.1920166015625,490.14399169921876,491.7760083007813,55745171,461.94439916992195,495.26368764468594,428.62511069515796
2017-01-16,517.6839916992188,519.86,505.92,519.3839916992188,22295321,465.1539979248047,506.45586508563025,423.8521307639791
2017-01-17,521.4239916992187,527.9520166015625,516.2560083007813,520.2,25790153,468.4417983398438,516.4832172976014,420.40037938208616
2017-01-18,507.62000000000006,522.1039916992188,501.09201660156253,522.1039916992188,20643707,470.83539916992197,521.7381087698486,419.9326895699953
2017-01-19,510.74798339843755,513.1279833984376,505.30798339843756,509.66,10420462,473.7015987548828,526.8809636298329,420.5222338799328
2017-01-20,508.98,516.8000000000001,506.1239916992188,508.64000000000004,11861196,476.58819958496105,530.8913728860174,422.28502628390464
2017-01-23,505.0360083007813,512.6520166015625,503.6079833984375,506.19201660156256,10278597,479.4101995849609,533.453858082461,425.3665410874608
2017-01-24,508.9120166015625,510.20399169921876,503.20000000000005,507.28000000000003,9901148,482.5008004150392,535.82952833668,429.17207249339833
2017-01-25,525.5720166015625,527.2039916992188,508.3,510.00000000000006,29125052,486.32580041503905,540.52584193727,432.12575889280805
2017-01-26,519.7920166015625,520.6760083007813,514.8279833984375,519.1800000000001,12209350,489.7224012451173,543.3393067947684,436.10549569546623
2017-01-27,520.2679833984375,523.94,518.1600000000001,519.52,9775280,492.9796008300782,545.6533040997565,440.3058975603999
2017-01-30,521.4239916992187,522.9879833984376,515.7800000000001,518.2279833984376,7672135,496.46460083007815,546.8172914785812,446.1119101815752
2017-01-31,522.3079833984375,527.0,518.5679833984375,523.1920166015625,7804976,499.8271995849609,547.4445038111916,452.20989535873025
2017-02-01,519.86,524.8239916992188,519.1120166015626,523.6,8259574,502.8531995849609,547.218080517281,458.48831865264077
2017-02-02,522.0360083007813,523.4639916992188,516.8000000000001,519.52,8961077,505.90639916992194,546.3686199994853,465.4441783403585
2017-02-03,527.1360083007813,535.84,521.0160083007813,522.8520166015626,18830592,509.1941995849609,544.8196257301171,473.5687734398048
2017-02-06,523.7360083007812,529.0400000000001,518.1600000000001,529.0400000000001,12910220,511.85300000000007,542.9928902182785,480.71310978172164
2017-02-07,519.7920166015625,526.0479833984375,514.2160083007813,523.7360083007812,8142319,514.3962016601562,538.225215660128,490.5671876601843
2017-02-08,512.3120166015625,522.58,510.00000000000006,520.2,16367477,516.0520020751953,533.2665050093572,498.83749914103356
2017-02-09,515.0320166015625,517.3439916992188,508.0960083007813,508.98,7766667,517.2284033203125,530.0294553962439,504.4273512443812
2017-02-10,510.74798339843755,516.46,509.59201660156253,516.12,5019603,517.0210020751954,530.1122881122831,503.92971603810764
2017-02-13,523.5320166015625,524.1439916992188,511.4960083007813,512.72,8180709,517.3134033203125,530.7243744233908,503.90243221723426
2017-02-14,527.8839916992188,533.8000000000001,523.94,524.8239916992188,10714339,517.6364033203125,531.7566464597994,503.51616018082564
2017-02-15,533.6639916992187,534.6839916992188,523.7360083007812,527.6800000000001,8917699,518.9386029052735,533.945280672178,503.93192513836897
2017-02-16,527.0,535.2960083007813,524.4839916992188,533.2560083007813,9634283,519.7512037353516,534.6501282223624,504.8522792483409
2017-02-17,527.6800000000001,530.6720166015625,521.5600000000001,526.2520166015626,8362265,520.6862037353516,535.077412652265,506.29499481843817
2017-02-20,521.7639916992188,531.6239916992188,520.2,529.3120166015625,8791872,521.5226029052735,533.8855312353942,509.1596745751529
2017-02-21,516.3920166015625,525.5720166015625,512.9920166015626,524.5520166015625,10229766,521.8966029052734,533.0462830437211,510.7469227668257
2017-02-22,515.9839916992188,522.6479833984375,514.08,518.1600000000001,8423692,521.4172016601563,532.7248775673932,510.10952575291935
2017-02-23,518.7720166015625,519.9960083007813,512.5160083007813,517.6160083007812,15710094,521.3662016601563,532.7138705237487,510.01853279656393
2017-02-24,510.74798339843755,523.6,502.7239916992188,523.6,48904254,520.8902016601562,533.1905183161778,508.58988500413466
2017-02-27,515.1679833984375,515.9160083007813,505.92,507.68798339843755,10122167,520.5774012451172,533.1360340048305,508.01876848540394
2017-02-28,512.6520166015625,515.1679833984375,508.70798339843753,515.1679833984375,11610832,520.0946029052735,533.1073205079896,507.0818853025575
2017-03-01,513.74,515.2360083007812,508.9120166015625,512.6520166015625,4774867,519.7886029052735,533.1087468253804,506.4684589851666
2017-03-02,517.6839916992188,520.5400000000001,509.1839916992188,512.72,9752326,519.5710020751953,532.878745500819,506.26325864957164
2017-03-03,515.0320166015625,520.88,514.08,518.84,9934501,518.9658024902344,531.9212232685037,506.0103817119651
2017-03-06,517.0720166015625,522.7839916992187,511.83600830078126,514.0120166015626,10816352,518.6326029052734,531.4130569625509,505.852148847996
2017-03-07,516.46,519.9960083007813,514.2839916992187,517.0720166015625,9170535,518.4660020751954,531.2696682821154,505.66233586827553
2017-03-08,520.5400000000001,522.24,512.9239916992187,517.0720166015625,10160322,518.8774012451172,531.3735549207064,506.38124756952806
2017-03-09,521.5600000000001,522.9200000000001,516.8000000000001,519.52,9511189,519.2038004150392,531.6177945889248,506.78980624115354
2017-03-10,515.3039916992188,522.24,514.76,522.24,7059200,519.4316008300782,531.3495594147998,507.5136422453566
2017-03-13,525.5039916992188,526.3879833984375,515.3039916992188,515.3039916992188,11608424,519.530199584961,531.6223487301335,507.43805043978847
2017-03-14,526.7960083007813,530.8079833984375,522.5120166015626,525.8439916992188,12897667,519.4758004150391,531.418578767809,507.5330220622692
2017-03-15,528.4279833984375,530.4000000000001,523.26,526.7960083007813,6783022,519.214,530.0229466289112,508.4050533710889
2017-03-16,538.5600000000001,541.4160083007813,527.6800000000001,528.4279833984375,18237451,519.792,533.2626116324748,506.32138836752523
2017-03-17,535.2279833984376,541.0079833984375,533.2560083007813,540.94,9747526,520.1693991699219,534.9315340970662,505.4072642427776
2017-03-20,538.0160083007813,539.3760083007813,535.4320166015625,537.88,6059044,520.9820000000001,537.7646684478118,504.1993315521884
2017-03-21,544.2039916992188,546.72,534.3439916992188,534.3439916992188,11041243,522.3725987548829,541.9329935632308,502.81220394653513
2017-03-22,541.96,546.72,539.9200000000001,544.0,9494641,523.6713991699219,544.8299848409468,502.51281349889683
2017-03-23,542.3000000000001,545.8360083007813,538.5600000000001,538.6279833984376,9744202,524.8477983398437,547.4279471449399,502.2676495347475
2017-03-24,544.4079833984375,547.6039916992188,540.8720166015626,544.0,6667781,526.5307983398437,549.6960904287512,503.3655062509362
2017-03-27,555.22,556.24,542.7079833984376,544.4079833984375,14252204,528.533399169922,554.3372937158101,502.7295046240338
2017-03-28,555.8320166015625,557.6,549.7120166015626,557.6,5981760,530.6923991699219,558.0785854943763,503.30621284546754
2017-03-29,559.7079833984376,562.4279833984375,554.0639916992188,555.8320166015625,8840188,532.9907983398438,562.0511084851044,503.93048819458323
2017-03-30,560.6600000000001,561.6800000000001,556.3079833984375,560.32,7620723,535.1395987548829,565.7485834996908,504.53061401007494
2017-03-31,565.76,567.6639916992187,558.96,560.5920166015626,12614263,537.6759979248047,569.6462141502667,505.7057816993427
2017-04-03,578.7479833984376,582.4200000000001,562.6320166015626,568.48,12718721,540.7597962646485,576.0842701021262,505.4353224271707
2017-04-04,577.2520166015626,580.72,572.8320166015625,579.36,10253527,543.7993970947266,580.7447514184182,506.854042771035
2017-04-05,580.9239916992188,582.76,573.9879833984376,576.64,7325483,546.8185966796875,585.5850522760593,508.0521410833157
2017-04-06,577.4560083007813,580.72,576.64,578.4079833984375,7984933,549.6133970947266,588.7700782482831,510.45671594117
2017-04-07,583.1,587.3839916992188,577.1160083007813,579.2920166015625,12412416,553.0031975097656,591.3844410472084,514.6219539723229
2017-04-10,586.7720166015625,589.4920166015626,583.9160083007813,586.1600000000001,7243636,556.0665987548829,594.9828586292778,517.150338880488
2017-04-11,576.3679833984376,589.0839916992188,573.24,588.6079833984376,9992962,558.5451975097657,595.8949450874768,521.1954499320545
2017-04-12,578.4760083007812,579.8360083007813,574.1920166015625,576.5720166015625,9754485,561.0475987548828,596.5625109755331,525.5326865342324
2017-04-13,571.7439916992188,581.2639916992188,569.7039916992188,581.0600000000001,15982423,562.7067983398438,596.8732009251374,528.5403957545501
2017-04-14,571.8120166015625,574.8720166015626,565.8279833984376,571.7439916992188,11135894,564.5360000000001,596.3439093653925,532.7280906346076
2017-04-17,581.8079833984375,583.0320166015625,569.9079833984375,571.2,9151102,566.7255987548829,596.8303433121517,536.620854197614
2017-04-18,576.5720166015625,584.8000000000001,575.96,584.8000000000001,7994197,568.3439999999999,596.7850711964791,539.9029288035208
2017-04-19,581.5360083007813,583.3720166015626,574.7360083007812,576.8439916992188,9479691,570.3228004150391,596.4473991343824,544.1982016956957
2017-04-20,570.7920166015625,588.1320166015626,568.6160083007813,584.8000000000001,23995166,571.7474012451173,594.3012091714697,549.1935933187649
2017-04-21,570.9960083007813,575.4160083007813,559.4360083007813,572.4920166015626,25767521,573.0768024902344,591.6239110272621,554.5296939532067
2017-04-24,577.6600000000001,579.0200000000001,569.9760083007812,573.8520166015626,15421680,574.1988024902344,590.811669988137,557.5859349923317
2017-04-25,583.6439916992188,586.4320166015625,576.9120166015625,579.36,8732608,575.5894012451172,590.2729937229402,560.9058087672942
2017-04-26,589.5600000000001,591.26,580.72,582.4879833984376,11479706,577.0820020751954,591.0182367116448,563.145767438746
2017-04-27,599.9639916992188,601.7320166015626,591.3279833984376,594.2520166015626,18204464,579.0472016601564,594.2593964156246,563.8350069046882
2017-04-28,603.2960083007813,604.86,597.72,603.0239916992188,12995706,580.9240020751954,598.3366951384745,563.5113090119163
2017-05-01,610.7760083007813,614.4479833984376,603.9760083007812,605.2,19826254,582.5254033203125,604.4118395338044,560.6389671068207
2017-05-02,611.8639916992188,613.9720166015626,599.76,599.76,18900002,584.2560020751954,609.5890308494959,558.9229733008949
2017-05-03,605.88,614.72,601.7320166015626,611.0479833984375,14272292,585.5038024902344,612.5465601480765,558.4610448323923
2017-05-04,597.9920166015626,607.9200000000001,597.0400000000001,607.9200000000001,8803137,586.5306029052734,613.8448680882055,559.2163377223413
2017-05-05,603.0239916992188,605.0639916992188,598.1279833984376,598.4000000000001,9203842,587.5268024902343,615.7523702469588,559.3012347335099
2017-05-08,599.2839916992187,607.7160083007813,598.5360083007813,605.2,7152179,588.1524012451172,616.8580838934811,559.4467185967533
2017-05-09,602.2079833984376,603.2960083007813,598.9439916992188,599.4879833984376,6454486,589.4444012451172,618.2427149133983,560.6460875768361
2017-05-10,603.7720166015625,606.0839916992188,602.1400000000001,603.84,7543432,590.7092016601563,619.7005221375994,561.7178811827132
2017-05-11,602.3439916992188,606.22,600.9839916992188,606.1520166015625,7024424,592.2392016601564,620.2287873164913,564.2496160038214
2017-05-12,596.2920166015625,604.7920166015625,591.8039916992188,591.8039916992188,7057843,593.4632016601563,619.7827849207127,567.1436183995999
2017-05-15,594.2520166015626,599.6920166015625,590.0360083007813,598.4000000000001,8719176,594.0854033203125,619.8268612492519,568.343945391373
2017-05-16,605.7439916992188,607.1039916992188,596.0879833984376,599.76,16111860,595.5440020751954,620.3977273261336,570.6902768242572
2017-05-17,604.5200000000001,608.94,603.5,606.9000000000001,8704178,596.6932016601563,620.9377575763502,572.4486457439624
2017-05-18,609.4160083007813,610.3000000000001,604.86,605.2,7498727,598.6244012451173,620.1867984344256,577.062004055809
2017-05-19,616.2160083007813,619.6160083007813,609.1439916992188,610.6400000000001,11729681,600.8854012451172,619.5364615605346,582.2343409296999
2017-05-22,616.8960083007813,620.0239916992188,615.0600000000001,618.46,4189180,602.8472016601563,619.3414864735449,586.3529168467677
2017-05-23,615.8760083007813,618.5279833984375,612.2039916992188,618.5279833984375,4472119,604.4588024902345,619.2651537918276,589.6524511886413
2017-05-24,607.9879833984376,617.7120166015626,605.2679833984375,614.72,6059504,605.3802016601563,618.4776860168246,592.2827173034881
2017-05-25,608.8039916992188,611.5239916992188,606.3560083007812,609.2800000000001,6637099,605.8222016601563,618.7455724615842,592.8988308587285
2017-05-26,604.86,608.8039916992188,602.0720166015625,608.6,6090901,605.9004012451172,618.7782570799033,593.0225454103312
2017-05-29,606.1520166015625,613.9039916992188,603.84,607.7839916992187,5477339,605.6692016601562,618.34291056728,592.9954927530324
2017-05-30,605.3360083007813,608.1920166015625,602.6839916992188,606.6960083007813,4865596,605.3428024902344,617.6764418026452,593.0091631778236
2017-05-31,611.1160083007813,612.8160083007813,604.5200000000001,605.2,12082753,605.6046029052735,618.2056401540684,593.0035656564786
2017-06-01,614.1760083007813,614.6520166015625,607.3760083007813,612.0,9106074,606.4138024902344,619.0350511118239,593.7925538686449
2017-06-02,630.0200000000001,633.6920166015625,612.0679833984375,614.1760083007813,10699143,607.7636029052735,624.0890955639817,591.4381102465653
2017-06-05,634.2360083007814,636.48,625.3279833984376,632.4000000000001,7725081,609.5112037353516,629.1595886594846,589.8628188112186
2017-06-06,646.1360083007813,653.6839916992188,631.4479833984376,634.2360083007814,16252992,611.7076049804689,636.9447376338394,586.4704723270984
2017-06-07,644.5039916992188,649.2639916992188,639.88,649.1960083007813,9471054,613.7442037353517,642.5995994208682,584.8888080498351
2017-06-08,637.0239916992188,646.6800000000001,635.9360083007813,643.2800000000001,7323451,615.4782037353516,645.5897836340184,585.3666238366848
2017-06-09,633.5560083007813,640.4239916992188,630.6320166015626,639.2,6521300,617.3414033203126,647.0633654156197,587.6194412250054
2017-06-12,643.4839916992188,645.3879833984375,633.76,633.76,8457557,619.8030020751954,649.6279375126365,589.9780666377543
2017-06-13,642.3279833984376,649.74,639.8120166015625,649.74,12340934,621.6322016601564,652.302096943227,590.9623063770858
2017-06-14,641.9200000000001,648.38,640.5600000000001,644.5039916992188,7909757,623.5022016601563,654.3392302562562,592.6651730640564
2017-06-15,643.1439916992188,646.0,641.0360083007813,643.2800000000001,5081391,625.1886008300783,656.4679241145839,593.9092775455726
2017-06-16,642.3960083007813,647.0879833984376,640.0160083007813,645.32,6090738,626.4976008300781,658.3812681373538,594.6139335228024
2017-06-19,642.6,644.9120166015625,640.5600000000001,642.6679833984375,5352283,627.7828004150391,660.1060397818512,595.459561048227
2017-06-20,651.2360083007814,653.4120166015625,636.6160083007813,642.94,13867323,629.550800415039,662.9810919001728,596.1205089299052
2017-06-21,669.3239916992188,671.4320166015625,647.7679833984375,652.6639916992187,20250206,632.6176008300781,668.8547501841889,596.3804514759673
2017-06-22,667.0120166015626,676.8720166015626,662.32,668.8479833984376,13971982,635.5280020751954,673.0396883006216,598.0163158497693
2017-06-23,641.0360083007813,679.5920166015626,636.6839916992188,671.0920166015626,38976815,637.3368024902344,672.0028118364861,602.6707931439827
2017-06-26,628.7279833984376,637.1600000000001,619.3439916992188,636.3439916992188,43534718,638.4656008300782,670.2025630113906,606.7286386487658
2017-06-27,642.26,643.2800000000001,628.3879833984375,632.2639916992188,18143422,640.3118004150391,667.9676693310348,612.6559314990434
2017-06-28,632.4679833984376,646.2039916992188,627.0960083007812,645.1839916992188,13989457,641.379399169922,665.7422678209155,617.0165305189284
2017-06-29,637.0920166015626,638.4520166015625,630.2239916992188,636.0720166015625,9978231,642.525199584961,663.4081289267015,621.6422702432205
2017-06-30,633.3520166015626,638.7920166015625,630.36,637.84,8194797,642.6918004150391,663.2045520723973,622.1790487576809
2017-07-03,632.1279833984376,637.6360083007813,630.7679833984375,633.76,6438221,642.586399169922,663.3027455195759,621.870052820268
2017-07-04,625.7360083007814,632.1279833984376,622.88,631.8560083007812,10318220,641.5663991699219,663.5188416732076,619.6139566666361
2017-07-05,620.2279833984376,630.7,617.8479833984376,625.7360083007814,10617897,640.3525987548828,664.2219957448314,616.4832017649343
2017-07-06,618.7320166015626,627.5039916992188,617.7800000000001,620.5679833984375,6834401,639.4380000000001,665.1732662609182,613.702733739082
2017-07-07,618.6639916992187,620.9079833984375,613.2920166015625,617.5760083007813,9161131,638.6933991699219,665.9613354276158,611.425462912228
2017-07-10,615.1960083007813,621.5200000000001,613.4279833984375,621.5200000000001,6392488,637.279,666.3740665106022,608.1839334893978
2017-07-11,623.7639916992188,625.4639916992188,607.7839916992187,615.1960083007813,9758343,636.3508004150391,665.9477984103544,606.7538024197238
2017-07-12,614.38,624.6479833984375,610.6400000000001,624.1039916992188,13194170,634.9738004150391,666.0075456677565,603.9400551623218
2017-07-13,610.3000000000001,617.3039916992188,604.86,617.3039916992188,11582326,633.3316008300782,665.9790038789364,600.68419778122
2017-07-14,610.9120166015625,613.7,605.2679833984375,610.3000000000001,7562808,631.7574012451172,665.579578912357,597.9352235778774
2017-07-17,612.34,622.0639916992188,609.5520166015625,613.36,14920272,630.2444012451172,664.7252234620435,595.7635790281909
2017-07-18,599.76,612.0,598.4000000000001,612.0,16269569,627.6706008300782,663.2220932395023,592.1191084206541
2017-07-19,600.6439916992188,602.9560083007813,596.36,599.76,19324262,624.2366008300781,655.9031244781041,592.5700771820522
2017-07-20,609.0079833984375,609.96,600.2360083007812,601.12,9572041,621.336399169922,646.4554949499588,596.217303389885
2017-07-21,617.7800000000001,619.0039916992188,607.9200000000001,610.6400000000001,9854945,620.173598754883,643.5453491335574,596.8018483762086
2017-07-24,612.6120166015626,619.6839916992188,610.0960083007812,619.6160083007813,8445029,619.3678004150391,642.6086343008676,596.1269665292107
2017-07-25,613.2239916992188,616.76,611.0479833984375,612.8160083007813,6088274,617.916,638.6254527281014,597.2065472718987
2017-07-26,602.9560083007813,613.36,601.1879833984375,613.2239916992188,9270988,616.4404012451172,636.9890859284275,595.8917165618069
2017-07-27,600.3039916992188,607.7160083007813,599.76,605.2,6910750,614.601,633.915061732643,595.286938267357
2017-07-28,598.5360083007813,603.84,597.3120166015625,602.4120166015625,9480003,612.8601995849609,631.3151648042385,594.4052343656833
2017-07-31,602.2079833984376,603.84,599.08,599.76,7364924,611.3641995849609,628.0043170409868,594.724082128935
2017-08-01,597.9920166015626,605.0639916992188,593.0960083007812,602.48,19900312,609.9770000000001,626.1928084383641,593.7611915616361
2017-08-02,599.8279833984376,605.2,596.0879833984376,598.4000000000001,11438624,608.9570000000001,625.0235457137358,592.8904542862645
2017-08-03,595.0,602.9560083007813,593.8439916992188,602.9560083007813,13604608,607.7703991699219,624.2961204418966,591.2446778979472
2017-08-04,602.6160083007813,604.5200000000001,596.36,596.9039916992188,8378915,606.9680000000001,622.8109326789745,591.1250673210257
2017-08-07,608.5320166015625,609.96,601.12,603.7720166015625,12863039,606.6348004150392,622.022892451271,591.2467083788074
2017-08-08,606.4239916992188,610.6400000000001,604.6560083007813,610.3679833984376,8090369,605.7678004150391,618.8776199947802,592.6579808352981
2017-08-09,602.0039916992188,609.1439916992188,600.9160083007813,609.1439916992188,9939517,605.149,617.7037893985439,592.5942106014561
2017-08-10,608.1920166015625,609.4160083007813,602.0039916992188,606.5600000000001,9320577,605.0436008300782,617.4508395434939,592.6363621166624
2017-08-11,613.5639916992188,617.8479833984376,606.0160083007813,610.5039916992188,14406441,605.1761995849611,617.900151947051,592.4522472228712
2017-08-14,616.76,621.5200000000001,613.4960083007813,614.9920166015626,11813170,605.397199584961,618.7814609888355,592.0129381810864
2017-08-15,611.9320166015625,620.0239916992188,608.1239916992188,620.0239916992188,14430930,606.0058004150391,619.4177006154052,592.5939002146729
2017-08-16,609.7560083007813,614.8560083007812,607.9200000000001,609.3479833984376,15077136,606.4614012451173,619.7246404488288,593.1981620414057
2017-08-17,614.7879833984375,617.44,606.8320166015626,609.7560083007813,8197425,606.7504012451172,620.4905894153067,593.0102130749278
2017-08-18,616.0120166015626,618.9360083007813,611.3879833984375,614.3120166015625,9959649,606.6620020751953,620.1233294835447,593.200674666846
2017-08-21,608.6,616.8279833984376,604.5200000000001,615.8079833984375,10719470,606.4614012451173,619.6665293822201,593.2562731080144
2017-08-22,602.6160083007813,609.8239916992188,601.46,608.6,7506309,605.9310020751954,618.8413092178955,593.0206949324952
2017-08-23,601.9360083007813,604.9279833984375,596.1560083007813,602.6160083007813,5782955,605.8800020751954,618.8477232341214,592.9122809162694
2017-08-24,601.7320166015626,604.5200000000001,597.9920166015626,603.2960083007813,5327833,605.9514033203125,618.8050773089943,593.0977293316306
2017-08-25,610.8439916992188,611.7279833984376,596.7679833984375,601.7320166015626,10490786,606.5668024902344,619.1001723169907,594.0334326634782
2017-08-28,599.4200000000001,611.9320166015625,597.8560083007812,611.9320166015625,10216736,606.4274033203126,619.2241487589866,593.6306578816385
2017-08-29,604.3839916992188,606.0160083007813,597.3120166015625,601.12,8160058,606.7470020751954,618.9627917739632,594.5312123764276
2017-08-30,598.0600000000001,602.3439916992188,597.38,599.76,7481883,606.6586029052735,619.1085541431551,594.2086516673919
2017-08-31,593.0960083007812,600.7120166015626,589.2879833984375,598.0600000000001,13396709,606.5634033203125,619.411469315712,593.7153373249131
2017-09-01,593.0279833984375,599.08,591.6679833984375,598.4000000000001,10030257,606.0840020751954,620.2047218503495,591.9632823000412
2017-09-04,601.3239916992188,603.2960083007813,593.8439916992188,595.4760083007812,8418580,605.7236008300781,619.9487978640183,591.498403796138
2017-09-05,599.0120166015626,602.7520166015626,594.6600000000001,599.6920166015625,5611154,605.3530020751953,619.8842753729231,590.8217287774675
2017-09-06,604.3839916992188,604.9960083007813,599.0120166015626,599.0120166015626,5014758,605.4720020751954,619.9265765320627,591.0174276183282
2017-09-07,609.62,611.2520166015626,604.9279833984375,608.1920166015625,7651513,605.5434012451173,620.0684821590655,591.018320331169
2017-09-08,612.9520166015625,615.4000000000001,606.7639916992188,611.5239916992188,11774487,605.5128024902344,619.9691569006358,591.0564480798331
2017-09-11,609.7560083007813,614.4479833984376,607.9200000000001,611.7960083007813,7632483,605.1626029052735,618.7871698591002,591.5380359514468
2017-09-12,610.5720166015625,613.36,606.8320166015626,609.2800000000001,4214958,605.0946029052734,618.5898748412462,591.5993309693006
2017-09-13,616.6920166015625,618.12,610.6400000000001,611.7279833984376,6936218,605.4414033203125,619.771696045842,591.111110594783
